datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,JOSENOPOLIS,Cerrado,23,0,1,-16.546,-42.468,28.9
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado,23,0,1,-17.912,-42.823,7.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,INDIANOPOLIS,Mata Atlantica,11,0,1,-18.885,-48.001,14.4
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,15,0,1,-19.172,-48.338,25.4
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA RITA DO SAPUCAI,Mata Atlantica,16,0,0.6,-22.256,-45.566,9.5
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BAMBUI,Cerrado,15,0,1,-20.221,-46.188,23.9
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BAMBUI,Cerrado,15,0,1,-20.319,-45.987,46
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BAMBUI,Cerrado,15,0,0.9,-20.321,-46,48.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,DELFINOPOLIS,Cerrado,8,0,1,-20.414,-46.585,10.7
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,DELFINOPOLIS,Cerrado,8,0,1,-20.418,-46.579,13.7
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,FORMIGA,Cerrado,15,0,1,-20.661,-45.8,16.5
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ARAUJOS,Cerrado,15,0,1,-19.948,-45.156,9.9
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,TIROS,Cerrado,13,0,1,-18.997,-45.981,18.2
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO PARANAIBA,Cerrado,15,0,1,-19.394,-46.149,18.3
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO PARANAIBA,Cerrado,15,0,1,-19.396,-46.161,18.3
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ABAETE,Cerrado,6,0,1,-19.049,-45.359,7.8
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,MARTINHO CAMPOS,Cerrado,15,0,1,-19.539,-45.206,142.3
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,MARTINHO CAMPOS,Cerrado,15,0,1,-19.541,-45.217,71.9
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA FE DE MINAS,Cerrado,22,0,1,-16.688,-45.377,16.5
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PIRAPORA,Cerrado,23,0,1,-17.313,-44.85,12
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PIRAPORA,Cerrado,23,0,1,-17.323,-44.859,15.1
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRAS DE MARIA DA CRUZ,Cerrado,24,0,1,-15.705,-44.299,10.2
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRAS DE MARIA DA CRUZ,Cerrado,24,0,1,-15.707,-44.309,12.1
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO FRANCISCO,Cerrado,24,0,1,-16.082,-44.964,18.7
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRAS DE MARIA DA CRUZ,Caatinga,24,0,1,-15.532,-44.309,14.7
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRAS DE MARIA DA CRUZ,Caatinga,24,0,1,-15.533,-44.318,14.5
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Caatinga,24,0,1,-15.56,-44.386,9.8
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Caatinga,24,0,1,-15.561,-44.395,6.8
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,24,0,1,-14.764,-45.213,26.8
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,24,0,1,-14.766,-45.222,9.8
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,NEPOMUCENO,Mata Atlantica,11,0,1,-21.144,-45.277,8.8
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUMIRIM,Mata Atlantica,6,0,1,-21.32,-44.892,10.1
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,NEPOMUCENO,Mata Atlantica,6,0,1,-21.346,-45.188,11.9
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,NEPOMUCENO,Mata Atlantica,6,0,1,-21.347,-45.194,23.5
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PERDIZES,Cerrado,15,0,1,-19.725,-47.385,72.3
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PERDIZES,Cerrado,15,0,1,-19.734,-47.368,61.2
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,15,0,1,-19.736,-47.384,385
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,15,0,1,-19.738,-47.399,22.3
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,15,0,1,-19.761,-47.123,92.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,15,0,1,-19.762,-47.118,74.5
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,15,0,1,-19.763,-47.138,25.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,15,0,1,-19.764,-47.133,76.2
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,13,0,1,-19.83,-47.887,17.7
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,14,0,1,-19.884,-47.876,56.5
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,14,0,1,-19.885,-47.892,179.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,14,0,1,-19.895,-47.875,48
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,14,0,1,-19.897,-47.891,859.2
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,14,0,1,-19.899,-47.907,96.7
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.954,-47.894,31.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.955,-47.911,29.8
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CASSIA,Cerrado,13,0,1,-20.464,-46.896,20.4
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CASSIA,Cerrado,13,0,1,-20.465,-46.891,38.7
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO TOMAS DE AQUINO,Cerrado,15,0,1,-20.757,-47.147,47.4
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO TOMAS DE AQUINO,Cerrado,16,0,0.9,-20.757,-47.154,45.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO TOMAS DE AQUINO,Cerrado,15,0,1,-20.768,-47.146,42.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO TOMAS DE AQUINO,Cerrado,16,0,0.7,-20.768,-47.153,58.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO TOMAS DE AQUINO,Cerrado,16,0,0.7,-20.77,-47.161,29.7
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGAMAR,Cerrado,17,0,1,-18.173,-46.622,11.7
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PATOS DE MINAS,Cerrado,20,0,1,-18.392,-46.83,13.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PATOS DE MINAS,Cerrado,23,0,1,-18.412,-46.734,26.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PATOS DE MINAS,Cerrado,24,0,1,-18.414,-46.747,35.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ESTRELA DO SUL,Cerrado,13,0,1,-18.636,-47.717,20.8
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ESTRELA DO SUL,Cerrado,13,0,1,-18.637,-47.726,110.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ESTRELA DO SUL,Cerrado,13,0,1,-18.638,-47.732,123.2
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ESTRELA DO SUL,Cerrado,13,0,1,-18.638,-47.741,42.2
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIS,Cerrado,23,0,1,-15.075,-46.48,12.8
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,20,0,1,-17.601,-44.406,15.9
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,18,0,0.9,-17.606,-44.375,8.3
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,21,0,1,-17.698,-44.304,12
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,DIVINOPOLIS,Cerrado,13,0,1,-20.209,-44.896,9.8
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,DIVINOPOLIS,Cerrado,13,0,1,-20.212,-44.891,69.3
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,DIVINOPOLIS,Cerrado,13,0,1,-20.213,-44.902,19.7
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,CALDAS,Mata Atlantica,17,0,0.6,-21.919,-46.473,24.2
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,25,0.2,1,-17.494,-47.223,60.9
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado,25,0.2,1,-17.497,-47.175,59.8
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado,25,0.2,1,-17.5,-47.18,67.8
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado,25,0.2,1,-17.501,-47.195,55.4
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado,25,0.2,1,-17.503,-47.2,35.9
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado,25,0.2,1,-17.504,-47.216,177.7
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado,25,0.2,1,-17.507,-47.22,188.3
2018/09/11 15:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JORDANIA,Mata Atlantica,23,0,1,-15.972,-40.277,312.4
2018/09/11 15:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JORDANIA,Mata Atlantica,23,0,1,-15.972,-40.286,182.5
2018/09/11 15:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JACINTO,Mata Atlantica,23,0,1,-16.007,-40.274,43.1
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,25,0.2,1,-17.508,-47.236,94.6
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,25,0.2,1,-17.51,-47.241,32.6
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,25,0,1,-17.824,-44.303,47.4
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,25,0,1,-17.846,-44.332,95.8
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,24,0,1,-17.852,-44.363,307.1
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,15,0,1,-18.001,-44.325,61.9
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGAMAR,Cerrado,19,0,1,-18.182,-46.591,57.6
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGAMAR,Cerrado,19,0,1,-18.186,-46.613,76.5
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,NINHEIRA,Mata Atlantica,11,0,1,-15.342,-41.608,139.2
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,NINHEIRA,Mata Atlantica,11,0,1,-15.343,-41.615,214.4
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,NINHEIRA,Mata Atlantica,11,0,1,-15.345,-41.628,122.2
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,NINHEIRA,Mata Atlantica,11,0,1,-15.346,-41.636,32
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,4,0,0.8,-20.386,-43.863,9.4
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,DOM BOSCO,Cerrado,13,0,1,-16.689,-46.322,8.3
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,6,0,1,-16.784,-46.896,10.6
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,2,0,1,-18.974,-48.192,33.5
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.46,-47.465,31.8
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.462,-47.474,62.8
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,3,0,1,-19.467,-47.444,18.4
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.469,-47.463,88.7
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.471,-47.473,190.6
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.478,-47.462,43.9
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.48,-47.471,352.3
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.481,-47.481,24.7
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,3,0,1,-19.485,-47.441,51.9
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.486,-47.451,58.4
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,3,0,1,-19.495,-47.449,100.8
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,3,0,1,-19.504,-47.448,97.5
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.505,-47.457,180.6
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.507,-47.467,116.6
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.513,-47.45,73.4
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.514,-47.46,197.3
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,4,0,1,-19.516,-47.469,12.8
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,2,0,1,-19.99,-47.372,15.8
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,2,0,1,-20,-47.38,99.8
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,FORMIGA,Cerrado,5,0,1,-20.642,-45.678,40.5
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado,12,0,1,-17.136,-44.867,20
2018/09/11 15:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JORDANIA,Mata Atlantica,23,0,1,-15.95,-40.237,70.3
2018/09/11 15:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JORDANIA,Mata Atlantica,23,0,1,-15.95,-40.246,85.2
2018/09/11 15:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JORDANIA,Mata Atlantica,23,0,1,-15.954,-40.279,240.6
2018/09/11 15:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JORDANIA,Mata Atlantica,23,0,1,-15.954,-40.287,118.9
2018/09/11 15:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JORDANIA,Mata Atlantica,23,0,1,-15.968,-40.235,78.8
2018/09/11 15:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JORDANIA,Mata Atlantica,23,0,1,-15.968,-40.243,181.4
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGAMAR,Cerrado,19,0,1,-18.195,-46.589,43.5
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,20,0,1,-18.257,-44.001,47.4
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,18,0,1,-18.271,-44.024,41.1
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,19,0,1,-18.288,-47.028,27.5
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,16,0,1,-18.67,-46.88,108.5
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,16,0,1,-18.671,-46.888,90.5
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,PATROCINIO,Cerrado,16,0,1,-18.989,-46.902,73.8
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,PATROCINIO,Cerrado,16,0,1,-18.993,-46.922,59.5
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,16,0,1,-19.035,-48.409,19.5
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,15,0,1,-19.254,-47.587,45
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,15,0,1,-19.258,-47.581,53.9
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,15,0,1,-19.261,-47.599,26.1
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,PERDIZES,Cerrado,14,0,1,-19.329,-47.177,62.7
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA JULIANA,Cerrado,16,0,1,-19.479,-47.505,39.4
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,PERDIZES,Cerrado,16,0,1,-19.647,-47.246,76.6
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.917,-47.905,258.9
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.92,-47.922,891.1
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA COMPRIDA,Cerrado,16,0,1,-19.929,-48.038,75.3
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA COMPRIDA,Cerrado,16,0,1,-19.931,-48.054,18.9
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.932,-47.919,197.2
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.94,-47.911,189.8
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.941,-47.9,90.9
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.943,-47.917,137.5
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.943,-47.927,47.7
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,15,0,1,-19.946,-47.933,34.9
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,16,0,1,-19.951,-47.908,222.5
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,16,0,1,-19.952,-47.898,61.2
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,16,0,1,-19.954,-47.925,34.3
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,13,0,1,-17.98,-44,18.1
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,AUGUSTO DE LIMA,Cerrado,13,0,1,-17.992,-44.011,10.1
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONJOLOS,Cerrado,8,0,1,-18.436,-43.914,21.1
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ESMERALDAS,Cerrado,4,0,1,-19.689,-44.364,7.6
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Caatinga,12,0,1,-15.008,-44.031,29.8
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,13,0,1,-17.125,-47.212,22.8
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VAZANTE,Cerrado,13,0,1,-17.829,-46.805,16
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VAZANTE,Cerrado,13,0,1,-17.83,-46.815,28.3
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO GONCALO DO ABAETE,Cerrado,11,0,1,-18.109,-45.472,12.5
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO GONCALO DO ABAETE,Cerrado,11,0,1,-18.111,-45.483,13.6
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,4,0,1,-18.383,-47.135,21.4
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,4,0,1,-18.607,-46.97,47.1
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PATOS DE MINAS,Cerrado,6,0,1,-18.633,-46.463,19.2
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ROMARIA,Cerrado,2,0,1,-18.879,-47.449,27.5
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,16,0,1,-19.955,-47.914,110.3
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,14,0,0.8,-19.96,-47.241,47.4
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,14,0,0.7,-19.963,-47.259,33.6
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,24,0,1,-15.814,-45.983,59.2
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,24,0,1,-15.815,-45.988,85.2
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,24,0,1,-15.819,-46.01,83.7
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,24,0,1,-15.82,-46.015,53.8
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO FRANCISCO,Cerrado,24,0,1,-15.997,-44.848,54.4
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO FRANCISCO,Cerrado,25,0,1,-16.005,-44.851,53
2018/09/11 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,17,0,1,-16.506,-46.999,45.3
2018/08/30 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ALPINOPOLIS,Mata Atlantica,3,0,1,-20.934,-46.398,26.3
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMOGI,Cerrado,15,0,1,-21.065,-47.058,15.6
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ESTRELA DO SUL,Cerrado,13,0,1,-18.648,-47.724,53.7
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ESTRELA DO SUL,Cerrado,13,0,1,-18.649,-47.731,34.4
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ESTRELA DO SUL,Cerrado,13,0,1,-18.65,-47.739,21.2
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PATROCINIO,Cerrado,21,0,1,-18.842,-47.076,16.4
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PATROCINIO,Cerrado,21,0,1,-18.844,-47.09,25.9
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PATROCINIO,Cerrado,21,0,1,-18.846,-47.085,36.8
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PATROCINIO,Cerrado,16,0,1,-18.948,-47.287,15.5
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PATROCINIO,Cerrado,15,0,1,-18.95,-47.28,20.3
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PERDIZES,Cerrado,13,0,1,-19.296,-46.937,295.2
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PERDIZES,Cerrado,13,0,1,-19.298,-46.951,15.7
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PERDIZES,Cerrado,13,0,1,-19.309,-47.157,60.4
2018/09/10 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PERDIZES,Cerrado,13,0,1,-19.31,-47.151,64.6
